"city","state","GEOID","holc_grade_pop"
"Los Angeles","CA","06037555104",
"Los Angeles","CA","06037570002",
"Los Angeles","CA","06037570203",3
"Los Angeles","CA","06037570304",3
"Los Angeles","CA","06037570502",3
"Los Angeles","CA","06037570702",
"Los Angeles","CA","06037570902",
"Los Angeles","CA","06037571300",1
"Los Angeles","CA","06037571504",
"Los Angeles","CA","06037571704",3
"Los Angeles","CA","06037572100",4
"Los Angeles","CA","06037572500",3
"Los Angeles","CA","06037572700",3
"Los Angeles","CA","06037573004",3
"Los Angeles","CA","06037573300",4
"Los Angeles","CA","06037573800",
"Los Angeles","CA","06037574201",
"Los Angeles","CA","06037574601",
"Los Angeles","CA","06037575101",4
"Los Angeles","CA","06037575202",3.99836625310288
"Los Angeles","CA","06037575500",
"Los Angeles","CA","06037575801",4
"Los Angeles","CA","06037575802",
"Los Angeles","CA","06037575803",
"Los Angeles","CA","06037575901",4
"Los Angeles","CA","06037576402",3
"Los Angeles","CA","06037576503",3
"Los Angeles","CA","06037576801",2.81897474822097
"Los Angeles","CA","06037576904",3
"Los Angeles","CA","06037577501",2
"Los Angeles","CA","06037577604",
"Los Angeles","CA","06037600202",2.99845791801549
"Los Angeles","CA","06037600501",
"Los Angeles","CA","06037600602",3.94226156114018
"Los Angeles","CA","06037600802",1.02375788179776
"Los Angeles","CA","06037601002",3
"Los Angeles","CA","06037601303",3.96930482110134
"Los Angeles","CA","06037601502",3
"Los Angeles","CA","06037601802",3
"Los Angeles","CA","06037602004",3.9972619822525
"Los Angeles","CA","06037602106",3.00366467607032
"Los Angeles","CA","06037602506",4
"Los Angeles","CA","06037602600",
"Los Angeles","CA","06037603001",
"Los Angeles","CA","06037603101",4
"Los Angeles","CA","06037603400",4
"Los Angeles","CA","06037603704",4
"Los Angeles","CA","06037604001",4
"Los Angeles","CA","06037620001",3
"Los Angeles","CA","06037620301",3
"Los Angeles","CA","06037620521",4
"Los Angeles","CA","06037620701",4
"Los Angeles","CA","06037621001",3.99920563860323
"Los Angeles","CA","06037621201",4
"Los Angeles","CA","06037621301",3.93190992841349
"Los Angeles","CA","06037621324",3.00606918285266
"Los Angeles","CA","06037621326",2.4655974573011
"Los Angeles","CA","06037621400",2.9897976513979
"Los Angeles","CA","06037650101",
"Los Angeles","CA","06037650501",
"Los Angeles","CA","06037650604",
"Los Angeles","CA","06037651002",4
"Los Angeles","CA","06037651221",
"Los Angeles","CA","06037651402",
"Los Angeles","CA","06037670202",1
"Los Angeles","CA","06037670405",
"Los Angeles","CA","06037670413",1
"Los Angeles","CA","06037700101",3
"Los Angeles","CA","06037700501",3.05544951536754
"Los Angeles","CA","06037700901",2.19469224215937
"Los Angeles","CA","06037701202",3
"Los Angeles","CA","06037701501",3.44263480449866
"Los Angeles","CA","06037701701",3.99972582746924
"Los Angeles","CA","06037702002",4
"Los Angeles","CA","06037702501",2.75402744347779
"Los Angeles","CA","06037702801",3.88119829417591
"Los Angeles","CA","06037980023",
"Los Angeles","CA","06037980024",
"Los Angeles","CA","06037980030",
"Los Angeles","CA","06037990200",
"Los Angeles","CA","06037124201",3
"Los Angeles","CA","06037124204",3
"Los Angeles","CA","06037124300",2.2182854599377
"Los Angeles","CA","06037124400",
"Los Angeles","CA","06037124500",2
"Los Angeles","CA","06037124700",2
"Los Angeles","CA","06037124902",
"Los Angeles","CA","06037125100",1.28762701970282
"Los Angeles","CA","06037125200",2.3200500780957
"Los Angeles","CA","06037125310",3.00571605275111
"Los Angeles","CA","06037125401",3
"Los Angeles","CA","06037125402",2.67203122823001
"Los Angeles","CA","06037125501",2.10605695394962
"Los Angeles","CA","06037125502",2.00096012486967
"Los Angeles","CA","06037125600",1.25504434886834
"Los Angeles","CA","06037127104",
"Los Angeles","CA","06037127210",
"Los Angeles","CA","06037127220",
"Los Angeles","CA","06037127400",
"Los Angeles","CA","06037127520",
"Los Angeles","CA","06037127603",
"Los Angeles","CA","06037127605",
"Los Angeles","CA","06037127606",
"Los Angeles","CA","06037127712",
"Los Angeles","CA","06037127803",2.00858707964747
"Los Angeles","CA","06037127804",
"Los Angeles","CA","06037127806",2.05070167785859
"Los Angeles","CA","06037127910",3
"Los Angeles","CA","06037127920",3
"Los Angeles","CA","06037128102",2.99788653332629
"Los Angeles","CA","06037128210",3
"Los Angeles","CA","06037128220",2.50280603056466
"Los Angeles","CA","06037128303",3.72761821166151
"Los Angeles","CA","06037128400",
"Los Angeles","CA","06037128500",
"Los Angeles","CA","06037128601",2.60746115046073
"Los Angeles","CA","06037103101",
"Los Angeles","CA","06037103102",3
"Los Angeles","CA","06037103200",3
"Los Angeles","CA","06037103300",
"Los Angeles","CA","06037103400",3
"Los Angeles","CA","06037104105",
"Los Angeles","CA","06037104108",
"Los Angeles","CA","06037104124",
"Los Angeles","CA","06037104203",
"Los Angeles","CA","06037104204",
"Los Angeles","CA","06037104310",
"Los Angeles","CA","06037104401",4
"Los Angeles","CA","06037104403",
"Los Angeles","CA","06037104500",
"Los Angeles","CA","06037104610",4
"Los Angeles","CA","06037104620",
"Los Angeles","CA","06037104703",
"Los Angeles","CA","06037104704",
"Los Angeles","CA","06037104810",
"Los Angeles","CA","06037104822",
"Los Angeles","CA","06037106112",
"Los Angeles","CA","06037106114",3
"Los Angeles","CA","06037106520",
"Los Angeles","CA","06037106603",
"Los Angeles","CA","06037106604",
"Los Angeles","CA","06037106642",
"Los Angeles","CA","06037106643",
"Los Angeles","CA","06037106645",
"Los Angeles","CA","06037106646",
"Los Angeles","CA","06037106649",4
"Los Angeles","CA","06037107010",
"Los Angeles","CA","06037108101",
"Los Angeles","CA","06037108102",
"Los Angeles","CA","06037108103",
"Los Angeles","CA","06037108104",
"Los Angeles","CA","06037108201",
"Los Angeles","CA","06037109100",
"Los Angeles","CA","06037109200",
"Los Angeles","CA","06037109300",
"Los Angeles","CA","06037109400",
"Los Angeles","CA","06037109500",3.3390555651087
"Los Angeles","CA","06037109603",
"Los Angeles","CA","06037109604",
"Los Angeles","CA","06037109700",
"Los Angeles","CA","06037109800",
"Los Angeles","CA","06037111201",
"Los Angeles","CA","06037111202",
"Los Angeles","CA","06037111204",
"Los Angeles","CA","06037111206",
"Los Angeles","CA","06037111301",
"Los Angeles","CA","06037111400",
"Los Angeles","CA","06037113101",
"Los Angeles","CA","06037113102",
"Los Angeles","CA","06037113211",
"Los Angeles","CA","06037113213",
"Los Angeles","CA","06037113232",
"Los Angeles","CA","06037113234",
"Los Angeles","CA","06037113237",
"Los Angeles","CA","06037113303",
"Los Angeles","CA","06037113322",
"Los Angeles","CA","06037113401",
"Los Angeles","CA","06037113421",
"Los Angeles","CA","06037113422",
"Los Angeles","CA","06037115103",
"Los Angeles","CA","06037115104",
"Los Angeles","CA","06037115201",
"Los Angeles","CA","06037115301",
"Los Angeles","CA","06037115302",
"Los Angeles","CA","06037115403",
"Los Angeles","CA","06037115404",
"Los Angeles","CA","06037117101",
"Los Angeles","CA","06037117201",
"Los Angeles","CA","06037117202",
"Los Angeles","CA","06037117301",
"Los Angeles","CA","06037117302",
"Los Angeles","CA","06037117404",
"Los Angeles","CA","06037117407",
"Los Angeles","CA","06037117408",
"Los Angeles","CA","06037117520",
"Los Angeles","CA","06037117530",
"Los Angeles","CA","06037119001",
"Los Angeles","CA","06037119002",
"Los Angeles","CA","06037119202",
"Los Angeles","CA","06037119310",
"Los Angeles","CA","06037119340",
"Los Angeles","CA","06037119342",
"Los Angeles","CA","06037119400",
"Los Angeles","CA","06037119700",
"Los Angeles","CA","06037119900",
"Los Angeles","CA","06037120010",
"Los Angeles","CA","06037120020",
"Los Angeles","CA","06037120103",
"Los Angeles","CA","06037120104",
"Los Angeles","CA","06037120105",
"Los Angeles","CA","06037120108",
"Los Angeles","CA","06037120300",
"Los Angeles","CA","06037120400",
"Los Angeles","CA","06037121010",
"Los Angeles","CA","06037101110",3
"Los Angeles","CA","06037101122",3
"Los Angeles","CA","06037101220",3
"Los Angeles","CA","06037101300",3
"Los Angeles","CA","06037101400",3
"Los Angeles","CA","06037212304",3
"Los Angeles","CA","06037212305",3
"Los Angeles","CA","06037212410",3
"Los Angeles","CA","06037212420",3
"Los Angeles","CA","06037212502",2.98353023946203
"Los Angeles","CA","06037212610",2.00329139900765
"Los Angeles","CA","06037212620",2
"Los Angeles","CA","06037212701",2
"Los Angeles","CA","06037212702",1.81259981231754
"Los Angeles","CA","06037212900",2.10598366505514
"Los Angeles","CA","06037213100",2.02536958408189
"Los Angeles","CA","06037213201",3.70759496921346
"Los Angeles","CA","06037213310",3.92304396122414
"Los Angeles","CA","06037213320",3.88676801008529
"Los Angeles","CA","06037213401",3.03827392819185
"Los Angeles","CA","06037214000",2.26452161445141
"Los Angeles","CA","06037214100",2.47559297219158
"Los Angeles","CA","06037214400",3
"Los Angeles","CA","06037214501",3
"Los Angeles","CA","06037214503",3
"Los Angeles","CA","06037214600",2.90160016796562
"Los Angeles","CA","06037214700",2.59928624433643
"Los Angeles","CA","06037214800",2.82428404071693
"Los Angeles","CA","06037214902",2.89326816473847
"Los Angeles","CA","06037215101",3
"Los Angeles","CA","06037215102",2.94649627114458
"Los Angeles","CA","06037216200",1.76318743500242
"Los Angeles","CA","06037216300",1.86086475240857
"Los Angeles","CA","06037216401",2.99725844401136
"Los Angeles","CA","06037216700",2
"Los Angeles","CA","06037216800",2
"Los Angeles","CA","06037216900",2.00421506917862
"Los Angeles","CA","06037217002",2.79921531767917
"Los Angeles","CA","06037217100",2.5273356218509
"Los Angeles","CA","06037217200",2.26871824691883
"Los Angeles","CA","06037218110",3
"Los Angeles","CA","06037218210",3
"Los Angeles","CA","06037218220",3
"Los Angeles","CA","06037218300",2.99948632553799
"Los Angeles","CA","06037218500",3
"Los Angeles","CA","06037218600",3
"Los Angeles","CA","06037218702",3
"Los Angeles","CA","06037218800",3
"Los Angeles","CA","06037218900",3.00732650050823
"Los Angeles","CA","06037219020",3.02785932378548
"Los Angeles","CA","06037219300",3
"Los Angeles","CA","06037219500",
"Los Angeles","CA","06037219700",3
"Los Angeles","CA","06037219901",3
"Los Angeles","CA","06037219902",3
"Los Angeles","CA","06037220000",3
"Los Angeles","CA","06037220100",
"Los Angeles","CA","06037221120",4
"Los Angeles","CA","06037221210",3.33487278829943
"Los Angeles","CA","06037221302",3
"Los Angeles","CA","06037221303",3.06395342618745
"Los Angeles","CA","06037221304",3
"Los Angeles","CA","06037221402",3.03918589141839
"Los Angeles","CA","06037221500",3.00641509598514
"Los Angeles","CA","06037221601",3.29254953517733
"Los Angeles","CA","06037221602",3.99727771535175
"Los Angeles","CA","06037221810",3.1028458958355
"Los Angeles","CA","06037221820",3.13372098573595
"Los Angeles","CA","06037221900",3.03378565112691
"Los Angeles","CA","06037222002",3.99991918523283
"Los Angeles","CA","06037222100",3.20157094660633
"Los Angeles","CA","06037222200",3.0228656881069
"Los Angeles","CA","06037222600",3.98177915524064
"Los Angeles","CA","06037222700",4
"Los Angeles","CA","06037224010",4
"Los Angeles","CA","06037224020",4
"Los Angeles","CA","06037224310",3.40905357252177
"Los Angeles","CA","06037224320",3.07996216792124
"Los Angeles","CA","06037224410",3.1749738747183
"Los Angeles","CA","06037224600",4
"Los Angeles","CA","06037224700",3
"Los Angeles","CA","06037226001",4
"Los Angeles","CA","06037226002",
"Los Angeles","CA","06037226420",4
"Los Angeles","CA","06037226700",4
"Los Angeles","CA","06037227010",4
"Los Angeles","CA","06037228100",4
"Los Angeles","CA","06037228210",4
"Los Angeles","CA","06037228310",4
"Los Angeles","CA","06037228320",4
"Los Angeles","CA","06037228410",4
"Los Angeles","CA","06037228420",4
"Los Angeles","CA","06037228600",4
"Los Angeles","CA","06037228710",4
"Los Angeles","CA","06037228720",4
"Los Angeles","CA","06037228800",4
"Los Angeles","CA","06037229100",4
"Los Angeles","CA","06037229200",4
"Los Angeles","CA","06037229300",4
"Los Angeles","CA","06037229420",4
"Los Angeles","CA","06037231100",4
"Los Angeles","CA","06037231210",3
"Los Angeles","CA","06037231220",3
"Los Angeles","CA","06037231400",3.00246061688652
"Los Angeles","CA","06037231500",3
"Los Angeles","CA","06037231710",3
"Los Angeles","CA","06037231720",3
"Los Angeles","CA","06037231800",3.04116343581792
"Los Angeles","CA","06037232110",3
"Los Angeles","CA","06037232120",3
"Los Angeles","CA","06037232200",3
"Los Angeles","CA","06037232300",3
"Los Angeles","CA","06037232500",3
"Los Angeles","CA","06037232600",3
"Los Angeles","CA","06037121222",
"Los Angeles","CA","06037121600",
"Los Angeles","CA","06037121802",
"Los Angeles","CA","06037121900",
"Los Angeles","CA","06037122000",
"Los Angeles","CA","06037122121",
"Los Angeles","CA","06037122122",
"Los Angeles","CA","06037122200",
"Los Angeles","CA","06037122420",
"Los Angeles","CA","06037123010",
"Los Angeles","CA","06037123020",
"Los Angeles","CA","06037123104",2.25142171264004
"Los Angeles","CA","06037123203",
"Los Angeles","CA","06037123205",
"Los Angeles","CA","06037123206",
"Los Angeles","CA","06037123301",
"Los Angeles","CA","06037123304",
"Los Angeles","CA","06037123410",
"Los Angeles","CA","06037123420",
"Los Angeles","CA","06037123520",
"Los Angeles","CA","06037123601",
"Los Angeles","CA","06037123700",
"Los Angeles","CA","06037123800",
"Los Angeles","CA","06037123901",
"Los Angeles","CA","06037124000",1
"Los Angeles","CA","06037124102",3
"Los Angeles","CA","06037124103",
"Los Angeles","CA","06037124105",3
"Los Angeles","CA","06037432602",3
"Los Angeles","CA","06037432801",3.00014306934363
"Los Angeles","CA","06037432802",3
"Los Angeles","CA","06037432901",3
"Los Angeles","CA","06037432902",3
"Los Angeles","CA","06037433101",
"Los Angeles","CA","06037433200",3.23363593083444
"Los Angeles","CA","06037433302",3
"Los Angeles","CA","06037433304",3.03672202678578
"Los Angeles","CA","06037433306",3
"Los Angeles","CA","06037433307",3
"Los Angeles","CA","06037433401",3
"Los Angeles","CA","06037433403",3.04375513134243
"Los Angeles","CA","06037433501",
"Los Angeles","CA","06037433700",
"Los Angeles","CA","06037433801",3
"Los Angeles","CA","06037433802",
"Los Angeles","CA","06037433902",3
"Los Angeles","CA","06037434001",3
"Los Angeles","CA","06037434003",
"Los Angeles","CA","06037460000",2
"Los Angeles","CA","06037460100",1.12680331649521
"Los Angeles","CA","06037460200",3
"Los Angeles","CA","06037460301",3
"Los Angeles","CA","06037980005",
"Los Angeles","CA","06037980006",
"Los Angeles","CA","06037980007",
"Los Angeles","CA","06037980008",
"Los Angeles","CA","06037980009",1.02337667644389
"Los Angeles","CA","06037980010",3.96464656894547
"Los Angeles","CA","06037980014",
"Los Angeles","CA","06037980015",4
"Los Angeles","CA","06037980018",
"Los Angeles","CA","06037980019",2
"Los Angeles","CA","06037980020",
"Los Angeles","CA","06037980021",
"Los Angeles","CA","06037553300",3
"Los Angeles","CA","06037553400",
"Los Angeles","CA","06037553502",3
"Los Angeles","CA","06037553503",
"Los Angeles","CA","06037553601",3
"Los Angeles","CA","06037553602",
"Los Angeles","CA","06037553701",3
"Los Angeles","CA","06037402403",
"Los Angeles","CA","06037402404",
"Los Angeles","CA","06037402406",
"Los Angeles","CA","06037402502",3.51050510636207
"Los Angeles","CA","06037402600",2.69815765254868
"Los Angeles","CA","06037402702",2.99988086588563
"Los Angeles","CA","06037402705",2.00089801434056
"Los Angeles","CA","06037402706",
"Los Angeles","CA","06037402801",3
"Los Angeles","CA","06037402804",3
"Los Angeles","CA","06037402902",3
"Los Angeles","CA","06037402903",3
"Los Angeles","CA","06037402904",
"Los Angeles","CA","06037403200",
"Los Angeles","CA","06037403303",
"Los Angeles","CA","06037403304",
"Los Angeles","CA","06037403312",
